node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
832,833,0.02075218041009,-63.4735138542919,-6.46750913524934,-63.4743686383379,-6.46714640612653,6.914166444714,6.89341426430391,2023.19386187892,2023.21461405933,NA,BR.AC,BR.AC
494,11,0.02058880801013,-61.0275207134736,-4.33245251686102,-61.0295198104972,-4.34312366503028,6.91679948472036,6.89621067671023,2023.19665829132,2023.21724709933,PP154029_SegS_LACENRO_ILMD_04_Brazil_Rondonia_2023-03-21,BR.RO,BR.RO
858,859,0.02354060138588,-69.6473851538509,-8.96310875885847,-69.6524250998212,-8.96114493621779,6.91835009392014,6.89480949253426,2023.19525710715,2023.21879770853,NA,BR.AC,BR.AC
859,344,0.003928842855199,-69.6524250998212,-8.96114493621779,-69.655623947449,-8.96823767932351,6.92227893677534,6.91835009392014,2023.21879770853,2023.22272655139,PP153954_SegS_LVM_ILMD_ZCD208_Brazil_Rondonia_2023-03-23,BR.AC,BR.AC
846,847,0.04774911134086,-66.7233289678527,-7.3840931612933,-67.0888734819618,-5.65947445941882,6.93794828837737,6.89019917703651,2023.19064679165,2023.23839590299,NA,BR.RO,BR.RO
494,12,0.04524634225657,-61.0275207134736,-4.33245251686102,-61.0364479939686,-4.33526584767781,6.9414570189668,6.89621067671023,2023.19665829132,2023.24190463358,PP154032_SegS_LACENRO_ILMD_03_Brazil_Rondonia_2023-03-30,BR.RO,BR.RO
833,485,0.02729057425285,-63.4743686383379,-6.46714640612653,-63.6005037010518,-6.91089672499523,6.94145701896685,6.914166444714,2023.21461405933,2023.24190463358,PP154158_SegS_LACENAC_ILMD_0244_Brazil_Acre_2023-03-30,BR.AC,BR.AC
828,488,0.09248745810517,-62.9404359971446,-6.97430351111575,-62.9421994467591,-6.9747364203191,6.94419674499444,6.85170928688927,2023.1521569015,2023.24464435961,PP154161_SegS_LACENAC_ILMD_0151_Brazil_Acre_2023-03-31,BR.AC,BR.AC
847,1,0.01994708675385,-67.0888734819618,-5.65947445941882,-67.0851782263232,-5.65638174575368,6.95789537513122,6.93794828837737,2023.23839590299,2023.25834298974,PP154035_SegS_LACENRO_ILMD_02_Brazil_Rondonia_2023-04-05,BR.RO,BR.RO
847,2,0.05556352511018,-67.0888734819618,-5.65947445941882,-66.6977023857531,-5.01027788506134,6.99351181348755,6.93794828837737,2023.23839590299,2023.2939594281,PP154020_SegS_LACENRO_ILMD_08_Brazil_Rondonia_2023-04-18,BR.RO,BR.RO
859,860,0.1090628448334,-69.6524250998212,-8.96114493621779,-69.6565385169671,-8.96628768994588,7.02741293875354,6.91835009392014,2023.21879770853,2023.32786055337,NA,BR.AC,BR.AC
848,5,0.1635692079947,-66.7234021864283,-7.38417301236585,-66.3447145141788,-7.28394345229492,7.0537857860903,6.8902165780956,2023.19066419271,2023.3542334007,PP154038_SegS_LACENRO_ILMD_01_Brazil_Rondonia_2023-05-10,BR.RO,BR.RO
860,345,0.02911257336432,-69.6565385169671,-8.96628768994588,-69.6600647708627,-8.9673707092521,7.05652551211786,7.02741293875354,2023.32786055337,2023.35697312673,PP153945_SegS_LVM_ILMD_ZDC388_Brazil_Rondonia_2023-05-11,BR.AC,BR.AC
833,834,0.5064952324971,-63.4743686383379,-6.46714640612653,-63.4650426169727,-6.46259942893159,7.4206616772111,6.914166444714,2023.21461405933,2023.72110929182,NA,BR.AC,BR.AC
860,861,0.4839346854488,-69.6565385169671,-8.96628768994588,-69.6546251892218,-8.96684136024028,7.51134762420234,7.02741293875354,2023.32786055337,2023.81179523882,NA,BR.AC,BR.AC
861,862,0.01786126659404,-69.6546251892218,-8.96684136024028,-69.6538658841613,-8.96493991115285,7.52920889079638,7.51134762420234,2023.81179523882,2023.82965650541,NA,BR.AC,BR.AC
495,496,0.8841507314356,-61.7892041132512,-2.66879411557962,-61.7883328568785,-2.66250096836229,7.55687631565168,6.67272558421608,2022.97317319883,2023.85732393027,NA,BR.AM,BR.AM
496,497,0.01469002600047,-61.7883328568785,-2.66250096836229,-61.7852533690436,-2.66285540251828,7.57156634165215,7.55687631565168,2023.85732393027,2023.87201395627,NA,BR.AM,BR.AM
497,726,0.003237816634678,-61.7852533690436,-2.66285540251828,-61.7849981165425,-2.66273445522731,7.57480415828683,7.57156634165215,2023.87201395627,2023.8752517729,NA,BR.AM,BR.AM
862,864,0.04976790262963,-69.6538658841613,-8.96493991115285,-68.2603715046194,-9.40765994460779,7.57897679342601,7.52920889079638,2023.82965650541,2023.87942440804,NA,BR.AC,BR.AC
497,498,0.008601255846852,-61.7852533690436,-2.66285540251828,-61.7854891566207,-2.66358677811838,7.580167597499,7.57156634165215,2023.87201395627,2023.88061521211,NA,BR.AM,BR.AM
498,499,0.001007407839724,-61.7854891566207,-2.66358677811838,-61.7858029059852,-2.6634773130475,7.58117500533873,7.580167597499,2023.88061521211,2023.88162261995,NA,BR.AM,BR.AM
834,838,0.160517861554,-63.4650426169727,-6.46259942893159,-63.4669078538502,-6.46310882168768,7.5811795387651,7.4206616772111,2023.72110929182,2023.88162715338,NA,BR.AC,BR.AC
838,839,0.001878032199396,-63.4669078538502,-6.46310882168768,-63.4672668696075,-6.46300528311134,7.5830575709645,7.5811795387651,2023.88162715338,2023.88350518558,NA,BR.AC,BR.AC
499,500,0.003295611243315,-61.7858029059852,-2.6634773130475,-61.7857139482049,-2.66477358717188,7.58447061658204,7.58117500533873,2023.88162261995,2023.8849182312,NA,BR.AM,BR.AM
864,867,0.008306041325661,-68.2603715046194,-9.40765994460779,-68.2613836321415,-9.40474193952393,7.58728283475167,7.57897679342601,2023.87942440804,2023.88773044936,NA,BR.AC,BR.AC
861,976,0.07594834603469,-69.6546251892218,-8.96684136024028,-70.3689800681604,-9.46846800810935,7.58729597023703,7.51134762420234,2023.81179523882,2023.88774358485,NA,BR.AC,BR.AC
867,460,0.00348925270865,-68.2613836321415,-9.40474193952393,-68.2562426394361,-9.40659224847731,7.59077208746032,7.58728283475167,2023.88773044936,2023.89121970207,PQ064642_SegS_LACENAC_ILMD_1279_Brazil_Acre_2023-11-22,BR.AC,BR.AC
976,466,0.008955569278004,-70.3689800681604,-9.46846800810935,-70.3682406231516,-9.46784930098974,7.59625153951503,7.58729597023703,2023.88774358485,2023.89669915413,PQ064633_SegS_LACENAC_ILMD_0733_Brazil_Acre_2023-11-24,BR.AC,BR.AC
499,713,0.01677623467724,-61.7858029059852,-2.6634773130475,-61.7853929477083,-2.66572328873105,7.59795124001597,7.58117500533873,2023.88162261995,2023.89839885463,NA,BR.AM,BR.AM
834,835,0.1780945251494,-63.4650426169727,-6.46259942893159,-64.3983811002253,-6.73020547749356,7.5987562023605,7.4206616772111,2023.72110929182,2023.89920381697,NA,BR.AC,BR.AC
713,714,0.001172033459706,-61.7853929477083,-2.66572328873105,-61.7856028044259,-2.66591727982233,7.59912327347567,7.59795124001597,2023.89839885463,2023.89957088809,NA,BR.AM,BR.AM
500,501,0.01603486889744,-61.7857139482049,-2.66477358717188,-61.7870959084404,-2.66554444240684,7.60050548547948,7.58447061658204,2023.8849182312,2023.90095310009,NA,BR.AM,BR.AM
501,502,0.0006507483982414,-61.7870959084404,-2.66554444240684,-61.7874027487473,-2.665476150379,7.60115623387772,7.60050548547948,2023.90095310009,2023.90160384849,NA,BR.AM,BR.AM
726,728,0.02758704004511,-61.7849981165425,-2.66273445522731,-61.7898450696576,-2.66426707687902,7.60239119833194,7.57480415828683,2023.8752517729,2023.90283881295,NA,BR.AM,BR.AM
496,818,0.04632577662703,-61.7883328568785,-2.66250096836229,-61.7894636563619,-2.66456558597621,7.60320209227871,7.55687631565168,2023.85732393027,2023.90364970689,NA,BR.AM,BR.AM
713,719,0.009579432580206,-61.7853929477083,-2.66572328873105,-61.7872975531397,-2.66452269429666,7.60753067259617,7.59795124001597,2023.89839885463,2023.90797828721,NA,BR.AM,BR.AM
976,977,0.02038901141436,-70.3689800681604,-9.46846800810935,-70.3693936700287,-9.4673207838248,7.60768498165139,7.58729597023703,2023.88774358485,2023.90813259626,NA,BR.AC,BR.AC
838,481,0.02877063088667,-63.4669078538502,-6.46310882168768,-63.471660758818,-6.46493363244072,7.60995016965177,7.5811795387651,2023.88162715338,2023.91039778427,PQ064606_SegS_LACENAC_ILMD_0044_Brazil_Acre_2023-11-29,BR.AC,BR.AC
977,472,0.002265188000655,-70.3693936700287,-9.4673207838248,-70.3689052286433,-9.46605967494659,7.60995016965205,7.60768498165139,2023.90813259626,2023.91039778427,PQ064636_SegS_LACENAC_ILMD_0779_Brazil_Acre_2023-11-29,BR.AC,BR.AC
714,715,0.01124769306971,-61.7856028044259,-2.66591727982233,-61.7837000742357,-2.66586054969255,7.61037096654538,7.59912327347567,2023.89957088809,2023.91081858116,NA,BR.AM,BR.AM
719,720,0.002998430571658,-61.7872975531397,-2.66452269429666,-61.7864220557546,-2.66470108318753,7.61052910316783,7.60753067259617,2023.90797828721,2023.91097671778,NA,BR.AM,BR.AM
835,470,0.01393369331869,-64.3983811002253,-6.73020547749356,-64.395796391431,-6.72648931567999,7.61268989567919,7.5987562023605,2023.89920381697,2023.91313751029,PQ064621_SegS_LACENAC_ILMD_0543_Brazil_Acre_2023-11-30,BR.AC,BR.AC
502,181,0.01153366180143,-61.7874027487473,-2.665476150379,-61.7868597036105,-2.66282729176765,7.61268989567915,7.60115623387772,2023.90160384849,2023.91313751029,PP154125_SegS_LACENAM_ILMD_2846GSM_Brazil_Amazonas_2023-11-30,BR.AM,BR.AM
818,195,0.009487803400446,-61.7894636563619,-2.66456558597621,-61.7891333909884,-2.66434075285228,7.61268989567916,7.60320209227871,2023.90364970689,2023.91313751029,PP154122_SegS_LACENAM_ILMD_2847DPS_Brazil_Amazonas_2023-11-30,BR.AM,BR.AM
818,178,0.009487803400446,-61.7894636563619,-2.66456558597621,-61.7884942035117,-2.66639083151134,7.61268989567916,7.60320209227871,2023.90364970689,2023.91313751029,PP154119_SegS_LACENAM_ILMD_2848DCS_Brazil_Amazonas_2023-11-30,BR.AM,BR.AM
502,503,0.01369769280143,-61.7874027487473,-2.665476150379,-61.7892945170964,-2.66453591101567,7.61485392667915,7.60115623387772,2023.90160384849,2023.91530154129,NA,BR.AM,BR.AM
726,727,0.04071301242951,-61.7849981165425,-2.66273445522731,-61.7905398133107,-2.66375277106111,7.61551717071634,7.57480415828683,2023.8752517729,2023.91596478533,NA,BR.AM,BR.AM
500,709,0.03357686982427,-61.7857139482049,-2.66477358717188,-61.7887382117967,-2.66041375699731,7.61804748640631,7.58447061658204,2023.8849182312,2023.91849510102,NA,BR.AM,BR.AM
715,325,0.007798381188718,-61.7837000742357,-2.66586054969255,-61.7846370719046,-2.66494754027194,7.6181693477341,7.61037096654538,2023.91081858116,2023.91861696235,PP154116_SegS_LACENAM_ILMD_2876RCS_Brazil_Amazonas_2023-12-02,BR.AM,BR.AM
727,180,0.002652177017763,-61.7905398133107,-2.66375277106111,-61.7926816504636,-2.65893741320298,7.6181693477341,7.61551717071634,2023.91596478533,2023.91861696235,PP154113_SegS_LACENAM_ILMD_2883KSA_Brazil_Amazonas_2023-12-02,BR.AM,BR.AM
715,716,0.00843917094722,-61.7837000742357,-2.66586054969255,-61.7837031247178,-2.66469383516881,7.6188101374926,7.61037096654538,2023.91081858116,2023.91925775211,NA,BR.AM,BR.AM
839,843,0.03690922441047,-63.4672668696075,-6.46300528311134,-63.4706595923439,-6.465210048028,7.61996679537497,7.5830575709645,2023.88350518558,2023.92041440999,NA,BR.AC,BR.AC
862,863,0.09100924216734,-69.6538658841613,-8.96493991115285,-69.6495799333039,-8.96277085127679,7.62021813296372,7.52920889079638,2023.82965650541,2023.92066574758,NA,BR.AC,BR.AC
727,176,0.00539190304512,-61.7905398133107,-2.66375277106111,-61.7903298019111,-2.66323114255624,7.62090907376146,7.61551717071634,2023.91596478533,2023.92135668837,PP154110_SegS_LACENAM_ILMD_2885RSM_Brazil_Amazonas_2023-12-03,BR.AM,BR.AM
728,729,0.01930498345075,-61.7898450696576,-2.66426707687902,-61.7920607084315,-2.66606772666511,7.62169618178269,7.60239119833194,2023.90283881295,2023.9221437964,NA,BR.AM,BR.AM
728,179,0.02125760145687,-61.7898450696576,-2.66426707687902,-61.7869588560384,-2.66423041679755,7.62364879978881,7.60239119833194,2023.90283881295,2023.9240964144,PP154107_SegS_LACENAM_ILMD_2892TBT_Brazil_Amazonas_2023-12-04,BR.AM,BR.AM
719,328,0.01611812719264,-61.7872975531397,-2.66452269429666,-61.7871760798076,-2.66303910298772,7.62364879978881,7.60753067259617,2023.90797828721,2023.9240964144,PP154104_SegS_LACENAM_ILMD_2893AMM_Brazil_Amazonas_2023-12-04,BR.AM,BR.AM
863,346,0.003430666825345,-69.6495799333039,-8.96277085127679,-69.6518348682025,-8.96450787955964,7.62364879978907,7.62021813296372,2023.92066574758,2023.9240964144,PQ065488_SegS_LVM_ILMD_ZDC-594_Brazil_Rondonia_2023-12-04,BR.AC,BR.AC
503,504,0.01014633814608,-61.7892945170964,-2.66453591101567,-61.790282284388,-2.66338928111235,7.62500026482523,7.61485392667915,2023.91530154129,2023.92544787944,NA,BR.AM,BR.AM
835,836,0.02715161885902,-64.3983811002253,-6.73020547749356,-64.3944886074593,-6.72789249839949,7.62590782121952,7.5987562023605,2023.89920381697,2023.92635543583,NA,BR.AC,BR.AC
504,505,0.001289171479374,-61.790282284388,-2.66338928111235,-61.7902345822168,-2.66353737126073,7.62628943630461,7.62500026482523,2023.92544787944,2023.92673705092,NA,BR.AM,BR.AM
716,717,0.008662604153336,-61.7837031247178,-2.66469383516881,-61.7841413819517,-2.6655595297541,7.62747274164594,7.6188101374926,2023.91925775211,2023.92792035626,NA,BR.AM,BR.AM
720,721,0.01709782994537,-61.7864220557546,-2.66470108318753,-61.7842580504143,-2.66628141962267,7.6276269331132,7.61052910316783,2023.91097671778,2023.92807454773,NA,BR.AM,BR.AM
717,177,0.001655510197591,-61.7841413819517,-2.6655595297541,-61.7839159560745,-2.66697871699915,7.62912825184353,7.62747274164594,2023.92792035626,2023.92957586646,PP154101_SegS_LACENAM_ILMD_2922CVM_Brazil_Amazonas_2023-12-06,BR.AM,BR.AM
503,589,0.01548288195248,-61.7892945170964,-2.66453591101567,-61.7903369037684,-2.66445444544351,7.63033680863163,7.61485392667915,2023.91530154129,2023.93078442324,NA,BR.AM,BR.AM
505,506,0.004109287881293,-61.7902345822168,-2.66353737126073,-61.7865395864621,-2.6626112736057,7.6303987241859,7.62628943630461,2023.92673705092,2023.9308463388,NA,BR.AM,BR.AM
721,722,0.00415047826973,-61.7842580504143,-2.66628141962267,-61.7894615107602,-2.66685636747183,7.63177741138293,7.6276269331132,2023.92807454773,2023.932225026,NA,BR.AM,BR.AM
506,507,0.001800397644802,-61.7865395864621,-2.6626112736057,-61.7864733961251,-2.66456130870086,7.6321991218307,7.6303987241859,2023.9308463388,2023.93264673644,NA,BR.AM,BR.AM
