time	diffusion_coefficient	number_of_branches
2022.73865300432	11724.5180768412	10
2022.78178225754	30523.8654779645	13
2022.82491151076	23980.7102349327	16
2022.86804076397	27916.7113417509	20
2022.91117001719	132044.525025328	26
2022.95429927041	190588.888547988	35
2022.99742852363	234439.394073988	45.5
2023.04055777685	276493.43812109	63
2023.08368703006	254040.765705339	78
2023.12681628328	262350.999551672	85
2023.1699455365	253803.590728132	81
2023.21307478972	235508.704809644	60
2023.25620404294	203604.359284844	46
2023.29933329616	292933.835667633	25
2023.34246254937	354797.843310324	11
2023.38559180259	339733.931451283	8
2023.42872105581	109816.642648354	7
2023.47185030903	3556.75945390342	3
2023.51497956225	5165.00806814318	3
2023.55810881546	2851.32426376014	5
2023.60123806868	3547.8781622899	6
2023.6443673219	4701.37933735131	7
2023.68749657512	4348.60228704762	9
